Time(s),position(rad)_axis_1,position(rad)_axis_2,position(rad)_axis_3,position(rad)_axis_4,position(rad)_axis_5,position(rad)_axis_6
1180.64859,-0.09,-0.48238,1.26762,0,0.79238,-0.09
1180.68192,-0.09,-0.48,1.27,0,0.77393,-0.09
1180.71525,-0.09,-0.47155,1.27845,0,0.76155,-0.09
1180.74858,-0.09,-0.47,1.28,0,0.76,-0.09
1180.78191,-0.09,-0.47,1.28928,0,0.75072,-0.09
1180.81524,-0.09,-0.47,1.29,0,0.75,-0.09
1180.84857,-0.09,-0.47,1.29,0,0.75,-0.09
1180.8819,-0.09,-0.47,1.29,0,0.75,-0.09
1180.91523,-0.09,-0.47,1.29,0,0.75095,-0.09
1180.94856,-0.09,-0.47136,1.28864,0,0.76,-0.09
1180.98189,-0.09,-0.48,1.28,0,0.76356,-0.09
1181.01522,-0.09,-0.48439,1.27781,0,0.78219,-0.09
1181.04855,-0.09,-0.50261,1.26739,0,0.79522,-0.09
1181.08188,-0.09,-0.51303,1.26,0,0.81908,-0.09
1181.11521,-0.09,-0.52688,1.25312,0,0.85032,-0.09
1181.14854,-0.09,-0.54771,1.23614,0,0.88157,-0.09
1181.18187,-0.09,-0.56427,1.22573,0,0.91282,-0.09
1181.2152,-0.09,-0.57937,1.21063,0,0.94406,-0.09
1181.24853,-0.09,-0.60021,1.18979,0,0.98041,-0.09
1181.28186,-0.09,-0.61552,1.16896,0,1.02207,-0.09
1181.31519,-0.09,-0.63187,1.1422,0,1.0578,-0.09
1181.34852,-0.09,-0.64635,1.1173,0,1.0954,-0.09
1181.38185,-0.09,-0.65677,1.09647,0,1.1303,-0.09
1181.41518,-0.09,-0.66718,1.07564,0,1.16154,-0.09
1181.44851,-0.09,-0.67,1.04721,0,1.19279,-0.09
1181.48184,-0.09,-0.67801,1.03199,0,1.21602,-0.09
1181.51517,-0.09,-0.68,1.01314,0,1.23686,-0.09
1181.5485,-0.09,-0.68,0.99231,0,1.25769,-0.09
1181.58183,-0.09,-0.68,0.98074,0,1.26926,-0.09
1181.61516,-0.09,-0.68,0.97033,0,1.27967,-0.09
1181.64849,-0.09,-0.68,0.96,0,1.29009,-0.09
1181.68182,-0.08949,-0.68,0.95949,0,1.3,-0.08949
1181.71515,-0.07908,-0.68,0.94908,0,1.3,-0.07908
1181.74848,-0.06732,-0.67866,0.94,0,1.3,-0.06732
1181.78181,-0.04474,-0.66825,0.93825,0,1.3,-0.04474
1181.81514,-0.01132,-0.65783,0.93,0,1.29783,-0.01132
1181.84847,0.02775,-0.64742,0.92742,0,1.29,0.02775
1181.8818,0.062,-0.634,0.917,0,1.287,0.062
1181.91513,0.10366,-0.61658,0.91,0,1.28,0.10366
1181.94846,0.14532,-0.60617,0.90617,0,1.27617,0.14532
1181.98179,0.18699,-0.59575,0.89575,0,1.26575,0.18699
1182.01512,0.22399,-0.58068,0.88534,0,1.26,0.22399
1182.04845,0.26031,-0.56492,0.88,0,1.25492,0.26031
1182.08178,0.30197,-0.55451,0.87451,0,1.25,0.30197
1182.11511,0.34364,-0.53818,0.86409,0,1.24409,0.34364
1182.14844,0.3853,-0.52368,0.86,0,1.24,0.3853
1182.18177,0.42022,-0.51326,0.85326,0,1.23326,0.42022
1182.2151,0.45862,-0.50284,0.84284,0,1.23,0.45862
1182.24843,0.49272,-0.48486,0.83243,0,1.22243,0.49272
1182.28176,0.53195,-0.47201,0.83,0,1.22,0.53195
1182.31509,0.57361,-0.4616,0.8216,0,1.2116,0.57361
1182.34842,0.60646,-0.45118,0.81118,0,1.20118,0.60646
1182.38175,0.6377,-0.44077,0.81,0,1.2,0.6377
1182.41508,0.66895,-0.43035,0.80035,0,1.19035,0.66895
1182.44841,0.69013,-0.41993,0.8,0,1.18993,0.69013
1182.48174,0.71096,-0.40952,0.8,0,1.17952,0.71096
1182.51507,0.7309,-0.4,0.8009,0,1.1691,0.7309
1182.5484,0.74262,-0.39869,0.81,0,1.15869,0.74262
1182.58173,0.76,-0.39,0.81173,0,1.14827,0.76
1182.61506,0.76214,-0.38786,0.82214,0,1.13571,0.76214
1182.64839,0.77,-0.37744,0.83256,0,1.11488,0.77
1182.68172,0.77297,-0.37,0.84595,0,1.09405,0.77297
1182.71505,0.78,-0.36661,0.86339,0,1.07322,0.78
1182.74838,0.78,-0.35619,0.87761,0,1.04858,0.78
1182.78171,0.78,-0.34578,0.89844,0,1.01733,0.78
1182.81504,0.78,-0.33536,0.91927,0,0.98609,0.78
1182.84837,0.78,-0.31989,0.94011,0,0.94979,0.78
1182.8817,0.78,-0.30453,0.96094,0,0.91359,0.78
1182.91503,0.78,-0.28823,0.98177,0,0.87646,0.78
1182.94836,0.78,-0.2674,0.9963,0,0.8411,0.78
1182.98169,0.78,-0.24657,1.01343,0,0.80314,0.78
1183.01502,0.78,-0.21861,1.02713,0,0.76148,0.78
1183.04835,0.78,-0.19491,1.04509,0,0.71981,0.78
1183.08168,0.78,-0.17407,1.05796,0,0.68611,0.78
1183.11501,0.78,-0.14487,1.06838,0,0.64649,0.78
1183.14834,0.78,-0.12241,1.07879,0,0.61362,0.78
1183.18167,0.78,-0.09237,1.08921,0,0.57316,0.78
1183.215,0.78,-0.07075,1.09963,0,0.54112,0.78
1183.24833,0.78,-0.03988,1.10004,0,0.50988,0.78
1183.28166,0.78,-0.00909,1.11,0,0.47863,0.78
1183.31499,0.78,0.01262,1.11087,0,0.44738,0.78
1183.34832,0.78,0.04257,1.12,0,0.41614,0.78
1183.38165,0.78,0.06341,1.12,0,0.38659,0.78
1183.41498,0.78,0.08212,1.12,0,0.36788,0.78
1183.44831,0.78,0.09253,1.12253,0,0.35493,0.78
1183.48164,0.78,0.10295,1.13,0,0.34,0.78
1183.51497,0.78,0.11,1.13,0,0.33663,0.78
1183.5483,0.78,0.11,1.13,0,0.33,0.78
1183.58163,0.78,0.11,1.13,0,0.33,0.78
1183.61496,0.78,0.11,1.13,0,0.33,0.78
1183.64829,0.78,0.11,1.13,0,0.33503,0.78
1183.68162,0.78,0.10456,1.13,0,0.34,0.78
1183.71495,0.78,0.09414,1.13,0,0.34586,0.78
1183.74828,0.78,0.08373,1.12373,0,0.36255,0.78
1183.78161,0.78,0.06662,1.12,0,0.38338,0.78
1183.81494,0.78,0.04579,1.12,0,0.40421,0.78
1183.84827,0.78,0.02496,1.11248,0,0.43257,0.78
1183.8816,0.78,-0.00381,1.11,0,0.46381,0.78
1183.91493,0.78,-0.02671,1.10165,0,0.49506,0.78
1183.94826,0.78,-0.05631,1.1,0,0.52631,0.78
1183.98159,0.78,-0.07837,1.09082,0,0.55755,0.78
1184.01492,0.78,-0.1088,1.0804,0,0.5984,0.78
1184.04825,0.78,-0.13005,1.06998,0,0.63006,0.78
1184.08158,0.78,-0.16086,1.05957,0,0.67129,0.78
1184.11491,0.78,-0.18254,1.04915,0,0.70339,0.78
1184.14824,0.78,-0.21253,1.03747,0,0.74505,0.78
1184.18157,0.78,-0.23336,1.01832,0,0.78671,0.78
1184.2149,0.78,-0.25419,1.00581,0,0.82628,0.78
1184.24823,0.78,-0.27502,0.98498,0,0.86004,0.78
1184.28156,0.78,-0.29585,0.96415,0,0.9017,0.78
1184.31489,0.78,-0.31334,0.94332,0,0.94002,0.78
1184.34822,0.78,-0.32751,0.92249,0,0.97127,0.78
1184.38155,0.78,-0.34417,0.90583,0,1.00669,0.78
1184.41488,0.78,-0.35459,0.89083,0,1.03917,0.78
1184.44821,0.78,-0.365,0.86999,0,1.06501,0.78
1184.48154,0.78,-0.37,0.85458,0,1.09084,0.78
1184.51487,0.78,-0.37583,0.83833,0,1.11167,0.78
1184.5482,0.78,-0.38,0.82375,0,1.12625,0.78
1184.58153,0.78,-0.38,0.81333,0,1.14333,0.78
1184.61486,0.78,-0.38708,0.80292,0,1.15708,0.78
1184.64819,0.78,-0.39,0.8,0,1.1675,0.78
1184.68152,0.77209,-0.39,0.79209,0,1.17,0.77209
1184.71485,0.77,-0.39,0.79,0,1.17833,0.77
1184.74818,0.76126,-0.39,0.79,0,1.18,0.76126
1184.78151,0.75084,-0.39916,0.79,0,1.18,0.75084
1184.81484,0.73085,-0.4,0.79,0,1.18,0.73085
1184.84817,0.70003,-0.4,0.79,0,1.18,0.70003
1184.8815,0.66838,-0.40041,0.79,0,1.18,0.66838
1184.91483,0.62753,-0.41,0.79,0,1.18,0.62753
1184.94816,0.59505,-0.41,0.79,0,1.18,0.59505
1184.98149,0.55504,-0.40835,0.79,0,1.18,0.55504
1185.01482,0.52173,-0.4,0.79,0,1.18,0.52173
1185.04815,0.48255,-0.4,0.79,0,1.18,0.48255
1185.08148,0.4513,-0.3971,0.79,0,1.18,0.4513
1185.11481,0.41674,-0.38668,0.78668,0,1.17668,0.41674
1185.14814,0.37881,-0.38,0.78,0,1.17,0.37881
1185.18147,0.34756,-0.37585,0.77585,0,1.17,0.34756
1185.2148,0.31175,-0.36544,0.77,0,1.16544,0.31175
1185.24813,0.27507,-0.35502,0.76502,0,1.16,0.27507
1185.28146,0.24382,-0.33921,0.75461,0,1.15461,0.24382
1185.31479,0.21257,-0.32419,0.74419,0,1.15,0.21257
1185.34812,0.18132,-0.31377,0.73377,0,1.15,0.18132
1185.38145,0.15008,-0.29672,0.72336,0,1.14336,0.15008
1185.41478,0.12589,-0.28294,0.71294,0,1.14,0.12589
1185.44811,0.09758,-0.26506,0.70253,0,1.13253,0.09758
1185.48144,0.06634,-0.25211,0.69211,0,1.13,0.06634
1185.51477,0.04339,-0.23339,0.67339,0,1.1217,0.04339
1185.5481,0.01384,-0.21256,0.66128,0,1.12,0.01384
1185.58143,-0.00827,-0.20087,0.65087,0,1.12,-0.00827
1185.61476,-0.01955,-0.1809,0.64045,0,1.11045,-0.01955
1185.64809,-0.02997,-0.17003,0.63003,0,1.11,-0.02997
1185.68142,-0.04038,-0.16962,0.62962,0,1.11,-0.04038
1185.71475,-0.05,-0.16,0.62,0,1.11,-0.05
1185.74808,-0.05,-0.15879,0.62,0,1.10879,-0.05
1185.78141,-0.05,-0.15,0.62163,0,1.09837,-0.05
1185.81474,-0.05,-0.14796,0.63,0,1.08796,-0.05
1185.84807,-0.05,-0.14,0.63246,0,1.07754,-0.05
1185.8814,-0.05,-0.13713,0.64287,0,1.06425,-0.05
1185.91473,-0.05,-0.12671,0.65,0,1.04671,-0.05
1185.94806,-0.05,-0.11629,0.65741,0,1.03259,-0.05
1185.98139,-0.05,-0.10588,0.67412,0,1.00763,-0.05
1186.01472,-0.05,-0.09546,0.68454,0,0.98093,-0.05
1186.04805,-0.05,-0.08009,0.69991,0,0.95514,-0.05
1186.08138,-0.05,-0.06463,0.71537,0,0.92389,-0.05
1186.11471,-0.05,-0.04843,0.73157,0,0.89265,-0.05
1186.14804,-0.05,-0.0338,0.7462,0,0.8552,-0.05
1186.18137,-0.05,-0.01677,0.76323,0,0.82015,-0.05
1186.2147,-0.05,-0.00297,0.77703,0,0.78891,-0.05
1186.24803,-0.05,0.01489,0.79489,0,0.75766,-0.05
1186.28136,-0.05,0.02786,0.80786,0,0.73428,-0.05
1186.31469,-0.05,0.03828,0.81828,0,0.71344,-0.05
1186.34802,-0.05,0.04869,0.82869,0,0.69261,-0.05
1186.38135,-0.05,0.05911,0.83911,0,0.67178,-0.05
1186.41468,-0.05,0.06,0.84952,0,0.66048,-0.05
1186.44801,-0.05,0.06994,0.85,0,0.65006,-0.05
1186.48134,-0.05,0.07036,0.86,0,0.63964,-0.05
1186.51467,-0.05,0.08,0.86,0,0.63,-0.05
1186.548,-0.05,0.08,0.86,0,0.63,-0.05
1186.58133,-0.05,0.08,0.86,0,0.63,-0.05
1186.61466,-0.05,0.08,0.86,0,0.63,-0.05
1186.64799,-0.05,0.08,0.86,0,0.63,-0.05
1186.68132,-0.05,0.07715,0.86,0,0.63285,-0.05
1186.71465,-0.05,0.06673,0.86,0,0.64327,-0.05
1186.74798,-0.05,0.06,0.85632,0,0.65368,-0.05
1186.78131,-0.05,0.05181,0.85,0,0.66819,-0.05
1186.81464,-0.05,0.03549,0.84549,0,0.68902,-0.05
1186.84797,-0.05,0.02507,0.83507,0,0.70986,-0.05
1186.8813,-0.05,0.00931,0.82466,0,0.73603,-0.05
1186.91463,-0.05,-0.00576,0.81424,0,0.76152,-0.05
1186.94796,-0.05,-0.02235,0.80383,0,0.78852,-0.05
1186.98129,-0.05,-0.04318,0.78682,0,0.81977,-0.05
1187.01462,-0.05,-0.05701,0.77299,0,0.85803,-0.05
1187.04795,-0.05,-0.07484,0.75516,0,0.89227,-0.05
1187.08128,-0.05,-0.08784,0.74216,0,0.92351,-0.05
1187.11461,-0.05,-0.10651,0.72349,0,0.95476,-0.05
1187.14794,-0.05,-0.11867,0.70266,0,0.98601,-0.05
1187.18127,-0.05,-0.12908,0.69092,0,1.00817,-0.05
1187.2146,-0.05,-0.13,0.671,0,1.029,-0.05
1187.24793,-0.05,-0.13992,0.66008,0,1.04983,-0.05
1187.28126,-0.05,-0.14033,0.64967,0,1.06033,-0.05
1187.31459,-0.05,-0.15,0.64,0,1.07149,-0.05
1187.34792,-0.05,-0.15,0.63884,0,1.09,-0.05
1187.38125,-0.05,-0.15,0.63,0,1.09158,-0.05
1187.41458,-0.05,-0.15199,0.62801,0,1.10199,-0.05
1187.44791,-0.04759,-0.16,0.62,0,1.11,-0.04759
1187.48124,-0.03718,-0.16,0.62,0,1.11,-0.03718
1187.51457,-0.02676,-0.16324,0.62,0,1.11,-0.02676
1187.5479,-0.01269,-0.17,0.62366,0,1.11,-0.01269
1187.58123,0.01222,-0.17407,0.63,0,1.11407,0.01222
1187.61456,0.04346,-0.18449,0.63449,0,1.12,0.04346
1187.64789,0.06981,-0.1949,0.64,0,1.12,0.06981
1187.68122,0.09596,-0.2,0.64532,0,1.12,0.09596
1187.71455,0.1272,-0.20573,0.65573,0,1.12573,0.1272
1187.74788,0.15845,-0.21615,0.66,0,1.13,0.15845
1187.78121,0.1897,-0.22657,0.66657,0,1.13,0.1897
1187.81454,0.21396,-0.23698,0.67,0,1.13,0.22094
1187.84787,0.24219,-0.24,0.6774,0,1.1374,0.24479
1187.8812,0.27344,-0.24781,0.68,0,1.14,0.27344
1187.91453,0.30468,-0.25823,0.68823,0,1.14,0.30468
1187.94786,0.33593,-0.26864,0.69864,0,1.14,0.33593
1187.98119,0.36718,-0.27906,0.7,0,1.14906,0.36718
1188.01452,0.39842,-0.28947,0.70947,0,1.15,0.39842
1188.04785,0.42967,-0.29,0.71,0,1.15,0.42967
1188.08118,0.46092,-0.30031,0.72031,0,1.15031,0.46092
1188.11451,0.49217,-0.31072,0.73,0,1.16,0.49217
1188.14784,0.52341,-0.32114,0.73114,0,1.16,0.52455
1188.18117,0.55621,-0.33155,0.74155,0,1.16,0.56466
1188.2145,0.59591,-0.34197,0.75,0,1.16197,0.59591
1188.24783,0.62715,-0.35238,0.75238,0,1.17,0.62715
1188.28116,0.6584,-0.36,0.76,0,1.17,0.6584
1188.31449,0.68643,-0.36322,0.76322,0,1.17,0.68643
1188.34782,0.70726,-0.37,0.77363,0,1.17,0.70726
1188.38115,0.72809,-0.37405,0.78405,0,1.16595,0.72809
1188.41448,0.74446,-0.38,0.79446,0,1.15554,0.74446
1188.44781,0.75488,-0.38,0.80488,0,1.14512,0.75488
1188.48114,0.76529,-0.38,0.81529,0,1.13471,0.76529
1188.51447,0.77,-0.38,0.82571,0,1.11858,0.77
1188.5478,0.77,-0.37388,0.84225,0,1.09775,0.77
1188.58113,0.77654,-0.36346,0.86308,0,1.07692,0.77654
1188.61446,0.78,-0.36,0.87696,0,1.04913,0.78
1188.64779,0.78,-0.34526,0.89474,0,1.01788,0.78
1188.68112,0.78,-0.33221,0.91557,0,0.98664,0.78
1188.71445,0.78,-0.3218,0.93641,0,0.95539,0.78
1188.74778,0.78,-0.30276,0.95724,0,0.91552,0.78
1188.78111,0.78,-0.28193,0.97807,0,0.87386,0.78
1188.81444,0.78,-0.2611,0.9989,0,0.84165,0.78
1188.84777,0.78,-0.24027,1.00987,0,0.80054,0.78
1188.8811,0.78,-0.21944,1.03028,0,0.75888,0.78
1188.91443,0.78,-0.19791,1.04139,0,0.71791,0.78
1188.94776,0.78,-0.16778,1.06111,0,0.68555,0.78
1188.98109,0.78,-0.14542,1.07153,0,0.64542,0.78
1189.01442,0.78,-0.11611,1.08194,0,0.61223,0.78
1189.04775,0.78,-0.09292,1.09,0,0.57292,0.78
1189.08108,0.78,-0.06445,1.09278,0,0.54167,0.78
1189.11441,0.78,-0.04043,1.10319,0,0.51043,0.78
1189.14774,0.78,-0.01279,1.11,0,0.47918,0.78
1189.18107,0.78,0.01207,1.11402,0,0.44793,0.78
1189.2144,0.78,0.03887,1.12,0,0.41669,0.78
1189.24773,0.78,0.05971,1.12,0,0.39029,0.78
1189.28106,0.78,0.08054,1.12,0,0.36946,0.78
1189.31439,0.78,0.09568,1.12568,0,0.35432,0.78
1189.34772,0.78,0.1061,1.13,0,0.3439,0.78
1189.38105,0.78,0.11,1.13,0,0.33348,0.78
1189.41438,0.78,0.11,1.13,0,0.33,0.78
1189.44771,0.78,0.11,1.13,0,0.33,0.78
1189.48104,0.78,0.11,1.13,0,0.33,0.78
1189.51437,0.78,0.11,1.13,0,0.33,0.78
1189.5477,0.78,0.11,1.13,0,0.33859,0.78
1189.58103,0.78,0.10099,1.13,0,0.34901,0.78
1189.61436,0.78,0.09058,1.12058,0,0.35942,0.78
1189.64769,0.78,0.07032,1.12,0,0.37968,0.78
1189.68102,0.78,0.04949,1.12,0,0.40077,0.78
1189.71435,0.78,0.02798,1.11933,0,0.43134,0.78
1189.74768,0.78,-0.00218,1.11,0,0.45326,0.78
1189.78101,0.78,-0.02451,1.1085,0,0.48601,0.78
1189.81434,0.78,-0.05384,1.09808,0,0.52576,0.78
1189.84767,0.78,-0.077,1.09,0,0.557,0.78
1189.881,0.78,-0.1055,1.08725,0,0.58825,0.78
1189.91433,0.78,-0.1295,1.07683,0,0.62266,0.78
1189.94766,0.78,-0.15716,1.06642,0,0.66432,0.78
1189.98099,0.78,-0.18199,1.05201,0,0.70199,0.78
1190.01432,0.78,-0.20883,1.03559,0,0.73765,0.78
1190.04765,0.78,-0.22966,1.02034,0,0.77931,0.78
1190.08098,0.78,-0.25049,1.00476,0,0.82097,0.78
1190.11431,0.78,-0.27132,0.98868,0,0.85698,0.78
1190.14764,0.78,-0.29215,0.96785,0,0.8943,0.78
1190.18097,0.78,-0.31298,0.94702,0,0.92947,0.78
1190.2143,0.78,-0.32691,0.92619,0,0.96762,0.78
1190.24763,0.78,-0.33732,0.90536,0,1.00197,0.78
1190.28096,0.78,-0.34774,0.89226,0,1.03321,0.78
1190.31429,0.78,-0.35815,0.87369,0,1.06446,0.78
1190.34762,0.78,-0.36857,0.85286,0,1.08714,0.78
1190.38095,0.78,-0.37898,0.84102,0,1.10797,0.78
1190.41428,0.78,-0.38,0.8306,0,1.1194,0.78
1190.44761,0.78,-0.38,0.82018,0,1.13963,0.78
1190.48094,0.78,-0.39,0.80977,0,1.15023,0.78
1190.51427,0.77935,-0.39,0.79935,0,1.16065,0.77935
1190.5476,0.77,-0.39,0.79,0,1.17,0.77
1190.58093,0.76852,-0.39,0.78852,0,1.17148,0.76852
1190.61426,0.75811,-0.39,0.78,0,1.18,0.75811
1190.64759,0.74538,-0.38769,0.78,0,1.18,0.74538
1190.68092,0.72455,-0.38,0.77728,0,1.17728,0.72455
1190.71425,0.70058,-0.37686,0.77,0,1.17,0.70058
1190.74758,0.66933,-0.36644,0.76644,0,1.17,0.66933
1190.78091,0.63808,-0.35603,0.76,0,1.16603,0.63808
1190.81424,0.60245,-0.34561,0.75561,0,1.16,0.60245
1190.84757,0.56559,-0.3352,0.7452,0,1.16,0.56559
1190.8809,0.53434,-0.31956,0.73478,0,1.15478,0.53434
1190.91423,0.50873,-0.30437,0.72437,0,1.15,0.50873
1190.94756,0.48185,-0.29395,0.71395,0,1.14395,0.48185
1190.98089,0.4506,-0.27707,0.70353,0,1.14,0.4506
1191.01422,0.41936,-0.25624,0.69312,0,1.14,0.41936
1191.04755,0.39541,-0.2427,0.6827,0,1.1327,0.39541
1191.08088,0.36686,-0.22457,0.66457,0,1.13,0.36686
1191.11421,0.34374,-0.20374,0.65187,0,1.12187,0.34374
1191.14754,0.31437,-0.18291,0.63291,0,1.12,0.31437
1191.18087,0.29208,-0.16208,0.62104,0,1.12,0.29208
1191.2142,0.27125,-0.15062,0.60125,0,1.11062,0.27125
1191.24753,0.25042,-0.13042,0.59021,0,1.11,0.25042
1191.28086,0.22959,-0.10938,0.56959,0,1.11,0.22959
1191.31419,0.20876,-0.07876,0.54876,0,1.10938,0.20876
1191.34752,0.18793,-0.05793,0.52793,0,1.1,0.18793
1191.38085,0.16709,-0.03709,0.50709,0,1.1,0.16709
1191.41418,0.14813,-0.01626,0.48626,0,1.1,0.14813
1191.44751,0.13543,0.00457,0.46543,0,1.1,0.13543
1191.48084,0.1146,0.0254,0.4446,0,1.1,0.1146
1191.51417,0.09688,0.04935,0.42065,0,1.1,0.09688
1191.5475,0.08294,0.07706,0.39294,0,1.1,0.08294
1191.58083,0.06605,0.09789,0.36816,0,1.10395,0.06605
1191.61416,0.05128,0.11872,0.34128,0,1.11,0.05128
1191.64749,0.03522,0.14433,0.31567,0,1.11,0.03522
1191.68082,0.02481,0.17039,0.28961,0,1.11,0.02481
1191.71415,0.01439,0.19122,0.26317,0,1.11561,0.01439
1191.74748,-0.00205,0.21205,0.23192,0,1.12,-0.00205
1191.78081,-0.01,0.23288,0.20712,0,1.12644,-0.01644
1191.81414,-0.01686,0.25371,0.18629,0,1.13,-0.02
1191.84747,-0.02727,0.26727,0.17273,0,1.13,-0.02727
1191.8808,-0.03,0.27769,0.16231,0,1.13,-0.03
1191.91413,-0.03,0.28,0.1519,0,1.13,-0.03
1191.94746,-0.03852,0.28852,0.15,0,1.13,-0.03852
1191.98079,-0.04,0.29,0.15,0,1.13,-0.04
1192.01412,-0.04,0.29935,0.15,0,1.12065,-0.04
1192.04745,-0.04,0.3,0.15,0,1.12,-0.04
1192.08078,-0.04,0.31,0.16,0,1.10982,-0.04
1192.11411,-0.04,0.3106,0.1606,0,1.09881,-0.04
1192.14744,-0.04,0.32,0.17101,0,1.07899,-0.04
1192.18077,-0.04,0.32143,0.18143,0,1.06714,-0.04
1192.2141,-0.04,0.33184,0.19184,0,1.04631,-0.04
1192.24743,-0.04,0.34226,0.20226,0,1.02548,-0.04
1192.28076,-0.04,0.35267,0.21535,0,1.00198,-0.04
1192.31409,-0.04,0.36309,0.23309,0,0.97382,-0.04
1192.34742,-0.04,0.37351,0.24351,0,0.94948,-0.04
1192.38075,-0.04,0.38784,0.25784,0,0.92216,-0.04
1192.41408,-0.04,0.40434,0.27434,0,0.89699,-0.04
1192.44741,-0.04,0.41475,0.28475,0,0.87049,-0.04
1192.48074,-0.04,0.42517,0.30034,0,0.84966,-0.04
1192.51407,-0.04,0.43,0.31558,0,0.82883,-0.04
1192.5474,-0.04,0.436,0.326,0,0.808,-0.04
1192.58073,-0.04,0.44642,0.33,0,0.79358,-0.04
1192.61406,-0.04,0.45,0.33683,0,0.78317,-0.04
1192.64739,-0.04,0.45725,0.34,0,0.77275,-0.04
1192.68072,-0.04,0.46,0.34766,0,0.76234,-0.04
1192.71405,-0.04,0.46,0.35,0,0.76,-0.04
1192.74738,-0.04,0.46849,0.35,0,0.75151,-0.04
1192.78071,-0.04,0.47,0.35,0,0.75,-0.04
1192.81404,-0.04,0.47,0.35,0,0.75,-0.04
1192.84737,-0.04,0.47,0.35,0,0.75,-0.04
1192.8807,-0.04,0.46984,0.35,0,0.75,-0.04
1192.91403,-0.04,0.46,0.35,0,0.75057,-0.04
1192.94736,-0.04,0.46,0.35,0,0.76099,-0.04
1192.98069,-0.04,0.4586,0.35,0,0.7714,-0.04
1193.01402,-0.04,0.44818,0.34818,0,0.78182,-0.04
1193.04735,-0.04,0.43777,0.34,0,0.79223,-0.04
1193.08068,-0.04,0.42735,0.33735,0,0.8053,-0.04
1193.11401,-0.04,0.41693,0.32693,0,0.82613,-0.04
1193.14734,-0.04,0.40652,0.31652,0,0.84696,-0.04
1193.18067,-0.04,0.3961,0.3061,0,0.86779,-0.04
1193.214,-0.04,0.38569,0.29569,0,0.88862,-0.04
1193.24733,-0.04,0.37054,0.28527,0,0.91418,-0.04
1193.28066,-0.04,0.35486,0.26971,0,0.94543,-0.04
1193.31399,-0.04,0.34444,0.25444,0,0.97112,-0.04
1193.34732,-0.04,0.33403,0.23805,0,0.99792,-0.04
1193.38065,-0.04,0.32361,0.22361,0,1.02278,-0.04
1193.41398,-0.04,0.32,0.21319,0,1.04361,-0.04
1193.44731,-0.04,0.31278,0.19556,0,1.06444,-0.04
1193.48064,-0.04,0.31,0.18236,0,1.07764,-0.04
1193.51397,-0.04,0.30195,0.17195,0,1.08805,-0.04
1193.5473,-0.04,0.3,0.17,0,1.10694,-0.04
1193.58063,-0.04,0.3,0.16112,0,1.11888,-0.04
1193.61396,-0.04,0.2907,0.1507,0,1.12,-0.04
1193.64729,-0.04,0.29,0.15,0,1.12972,-0.04
1193.68062,-0.03,0.28987,0.15,0,1.13013,-0.03
1193.71395,-0.02945,0.28,0.15,0,1.14,-0.02945
1193.74728,-0.01904,0.27904,0.15096,0,1.14,-0.01904
1193.78061,-0.00862,0.26862,0.16138,0,1.14,-0.00862
1193.81394,0.00359,0.25641,0.17359,0,1.14,0.00359
1193.84727,0.02442,0.23779,0.19221,0,1.14,0.02442
1193.8806,0.04525,0.22475,0.20525,0,1.14,0.04525
1193.91393,0.06304,0.20696,0.22304,0,1.14,0.06304
1193.94726,0.07691,0.19309,0.23346,0,1.14,0.07691
1193.98059,0.09774,0.17613,0.24774,0,1.14387,0.09774
1194.01392,0.11857,0.16143,0.26429,0,1.15,0.11857
1194.04725,0.13941,0.1453,0.27941,0,1.15,0.13941
1194.08058,0.16024,0.12976,0.29512,0,1.15,0.16024
1194.11391,0.18107,0.10893,0.31107,0,1.15,0.18107
1194.14724,0.19595,0.09405,0.32595,0,1.15,0.19595
1194.18057,0.21273,0.07727,0.34273,0,1.15,0.21273
1194.2139,0.23356,0.06322,0.35678,0,1.15,0.23356
1194.24723,0.25439,0.04561,0.37439,0,1.15,0.25439
1194.28056,0.27522,0.02478,0.38761,0,1.15,0.27522
1194.31389,0.29606,0.01197,0.40606,0,1.15803,0.29606
1194.34722,0.31689,-0.00689,0.41844,0,1.16,0.31689
1194.38055,0.33772,-0.02772,0.43772,0,1.16,0.33772
1194.41388,0.35855,-0.03927,0.45855,0,1.16,0.35855
1194.44721,0.37938,-0.05938,0.46969,0,1.16,0.37938
1194.48054,0.40021,-0.08021,0.49021,0,1.16,0.40032
1194.51387,0.42157,-0.10104,0.51052,0,1.16,0.43104
1194.5472,0.45187,-0.12094,0.52187,0,1.16,0.45187
1194.58053,0.47271,-0.13271,0.54271,0,1.16135,0.47271
1194.61386,0.49354,-0.15354,0.56177,0,1.17,0.49354
1194.64719,0.51437,-0.17437,0.57437,0,1.17,0.51437
1194.68052,0.5378,-0.1952,0.5952,0,1.17,0.5378
1194.71385,0.56603,-0.21603,0.61603,0,1.17,0.56603
1194.74718,0.58686,-0.23686,0.63686,0,1.17,0.58686
1194.78051,0.61154,-0.25769,0.65385,0,1.17,0.61154
1194.81384,0.63852,-0.27852,0.66852,0,1.17,0.63852
1194.84717,0.65936,-0.29936,0.68936,0,1.17,0.65936
1194.8805,0.68528,-0.31509,0.71019,0,1.17509,0.68528
1194.91383,0.71102,-0.33102,0.73102,0,1.17449,0.71102
1194.94716,0.72592,-0.35185,0.75185,0,1.17,0.72592
1194.98049,0.74268,-0.36634,0.76634,0,1.16366,0.74268
