Time(s),position(rad)_axis_1,position(rad)_axis_2,position(rad)_axis_3,position(rad)_axis_4,position(rad)_axis_5,position(rad)_axis_6
832.05012,0,0,-1.26692,0,1.29692,0
832.08345,0,0,-1.28775,0,1.31387,0
832.11678,0,0,-1.30858,0,1.32858,0
832.15011,0,0,-1.32941,0,1.34471,0
832.18344,0,0,-1.34512,0,1.35512,0
832.21677,0,0,-1.36107,0,1.36554,0
832.2501,0,0,-1.37595,0,1.37595,0
832.28343,0,0,-1.38637,0,1.38637,0
832.31676,0,0,-1.39678,0,1.40357,0
832.35009,0,0,-1.4072,0,1.4316,0
832.38342,0,0,-1.42523,0,1.46285,0
832.41675,0,0,-1.43803,0,1.50212,0
832.45008,0,0,-1.45689,0,1.55223,0
832.48341,0,0,-1.48659,0,1.60431,0
832.51674,0,0,-1.50856,0,1.66567,0
832.55007,0,0,-1.52939,0,1.71847,0
832.5834,0,0,-1.56022,0,1.78055,0
832.61673,0,0,-1.58105,0,1.83315,0
832.65006,0,0,-1.60188,0,1.8947,0
832.68339,0,0,-1.62271,0,1.94678,0
832.71672,0,0,-1.64354,0,1.99886,0
832.75005,0,0,-1.66437,0,2.04875,0
832.78338,0,0,-1.68521,0,2.09041,0
832.81671,0,0,-1.70302,0,2.12906,0
832.85004,0,0,-1.71343,0,2.1603,0
832.88337,0,0,-1.72385,0,2.1877,0
832.9167,0,0,-1.73427,0,2.20427,0
832.95003,0,0,-1.74,0,2.21468,0
832.98336,0,0,-1.74,0,2.22,0
833.01669,0,0,-1.74,0,2.22551,0
833.05002,0,0,-1.74,0,2.23,0
833.08335,0,0,-1.74,0,2.22366,0
833.11668,0,0,-1.74,0,2.22,0
833.15001,0,0,-1.74,0,2.21283,0
833.18334,0,0,-1.73241,0,2.20241,0
833.21667,0,0,-1.72199,0,2.18399,0
833.25,0,0,-1.71158,0,2.16316,0
833.28333,0,0,-1.70116,0,2.13349,0
833.31666,0,0,-1.69075,0,2.10224,0
833.34999,0,0,-1.67066,0,2.06133,0
833.38332,0,0,-1.64983,0,2.01958,0
833.41665,0,0,-1.629,0,1.9675,0
833.44998,0,0,-1.60817,0,1.91542,0
833.48331,0,0,-1.58734,0,1.86201,0
833.51664,0,0,-1.56651,0,1.80127,0
833.54997,0,0,-1.54351,0,1.74702,0
833.5833,0,0,-1.51484,0,1.68711,0
833.61663,0,0,-1.49401,0,1.63503,0
833.64996,0,0,-1.47318,0,1.58636,0
833.68329,0,0,-1.45618,0,1.5447,0
833.71662,0,0,-1.44152,0,1.50728,0
833.74995,0,0,-1.42534,0,1.47603,0
833.78328,0,0,-1.41493,0,1.44478,0
833.81661,0,0,-1.40451,0,1.41903,0
833.84994,0,0,-1.3941,0,1.4041,0
833.88327,0,0,-1.38368,0,1.39368,0
833.9166,0,0,-1.37327,0,1.38327,0
833.94993,0,0,-1.36285,0,1.37285,0
833.98326,0,0,-1.35243,0,1.36243,0
834.01659,0,0,-1.33404,0,1.35202,0
834.04992,0,0,-1.3216,0,1.33321,0
834.08325,0,0,-1.30237,0,1.32119,0
834.11658,0,0,-1.28154,0,1.30154,0
834.14991,0,0,-1.25107,0,1.29036,0
834.18324,0,0,-1.22982,0,1.26988,0
834.21657,0,0,-1.19905,0,1.24905,0
834.2499,0,0,-1.17733,0,1.22822,0
834.28323,0,0,-1.14608,0,1.20739,0
834.31656,0,0,-1.11656,0,1.18656,0
834.34989,0,0,-1.09359,0,1.16573,0
834.38322,0,0,-1.06489,0,1.14489,0
834.41655,0,0,-1.04109,0,1.12406,0
834.44988,0,0,-1.00985,0,1.10323,0
834.48321,0,0,-0.9824,0,1.0824,0
834.51654,0,0,-0.95735,0,1.06157,0
834.54987,0,0,-0.93074,0,1.04074,0
834.5832,0,0,-0.90486,0,1.01991,0
834.61653,0,0,-0.87908,0,0.99908,0
834.64986,0,0,-0.85237,0,0.97824,0
834.68319,0,0,-0.82112,0,0.95741,0
834.71652,0,0,-0.79658,0,0.93658,0
834.74985,0,0,-0.76863,0,0.91575,0
834.78318,0,0,-0.74492,0,0.89492,0
834.81651,0,0,-0.71613,0,0.87409,0
834.84984,0,0,-0.69326,0,0.85326,0
834.88317,0,0,-0.66364,0,0.83243,0
834.9165,0,0,-0.64159,0,0.81159,0
834.94983,0,0,-0.62076,0,0.80038,0
834.98316,0,0,-0.59993,0,0.77997,0
835.01649,0,0,-0.5791,0,0.7691,0
835.04982,0,0,-0.55913,0,0.74913,0
835.08315,0,0,-0.54744,0,0.73872,0
835.11648,0,0,-0.5283,0,0.7283,0
835.14981,0,0,-0.51789,0,0.71789,0
835.18314,0,0,-0.50747,0,0.71,0
835.21647,0,0,-0.49706,0,0.70706,0
835.2498,0,0,-0.48664,0,0.69328,0
835.28313,0,0,-0.47623,0,0.67245,0
835.31646,0,0,-0.46162,0,0.64743,0
835.34979,0,0,-0.44539,0,0.61618,0
835.38312,0,0,-0.42996,0,0.58493,0
835.41645,0,0,-0.40913,0,0.54825,0
835.44978,0,0,-0.38244,0,0.50659,0
835.48311,0,0,-0.35746,0,0.46493,0
835.51644,0,0,-0.32995,0,0.41658,0
835.54977,0,0,-0.2987,0,0.3645,0
835.5831,0,0,-0.27497,0,0.31242,0
835.61643,0,0,-0.24621,0,0.26034,0
835.64976,0,0,-0.21496,0,0.20827,0
835.68309,0,0,-0.18371,0,0.15619,0
835.71642,0,0,-0.16164,0,0.11329,0
835.74975,0,0,-0.13122,0,0.06203,0
835.78308,0,0,-0.10998,0,0.01996,0
835.81641,0,0,-0.08915,0,-0.02127,0
835.84974,0,0,-0.06832,0,-0.05252,0
835.88307,0,0,-0.04874,0,-0.08377,0
835.9164,0,0,-0.03666,0,-0.11334,0
835.94973,0,0,-0.01791,0,-0.13626,0
835.98306,0,0,-0.0075,0,-0.1625,0
836.01639,0,0,0.00292,0,-0.17584,0
836.04972,0,0,0.01667,0,-0.19333,0
836.08305,0,0,0.03375,0,-0.20375,0
836.11638,0,0,0.04833,0,-0.21833,0
836.14971,0,0,0.06916,0,-0.23916,0
836.18304,0,0,0.085,0,-0.255,0
836.21637,0,0,0.10624,0,-0.27082,0
836.2497,0,0,0.13166,0,-0.29748,0
836.28303,0,0,0.15249,0,-0.32249,0
836.31636,0,0,0.17998,0,-0.34332,0
836.34969,0,0,0.21122,0,-0.37122,0
836.38302,0,0,0.23498,0,-0.40247,0
836.41635,0,0,0.26372,0,-0.42581,0
836.44968,0,0,0.29497,0,-0.45497,0
836.48301,0,0,0.31747,0,-0.47747,0
836.51634,0,0,0.34746,0,-0.50746,0
836.54967,0,0,0.37871,0,-0.52914,0
836.583,0,0,0.40995,0,-0.55995,0
836.61633,0,0,0.4312,0,-0.5908,0
836.64966,0,0,0.46245,0,-0.61245,0
836.68299,0,0,0.49246,0,-0.64246,0
836.71632,0,0,0.51494,0,-0.66494,0
836.74965,0,0,0.54619,0,-0.69412,0
836.78298,0,0,0.57496,0,-0.71743,0
836.81631,0,0,0.59579,0,-0.74579,0
836.84964,0,0,0.61662,0,-0.76662,0
836.88297,0,0,0.63745,0,-0.78373,0
836.9163,0,0,0.65414,0,-0.79828,0
836.94963,0,0,0.66911,0,-0.81456,0
836.98296,0,0,0.68497,0,-0.82497,0
837.01629,0,0,0.69539,0,-0.83539,0
837.04962,0,0,0.7058,0,-0.8458,0
837.08295,0,0,0.71622,0,-0.85622,0
837.11628,0,0,0.72,0,-0.86,0
837.14961,0,0,0.72705,0,-0.86705,0
837.18294,0,0,0.73,0,-0.87,0
837.21627,0,0,0.73,0,-0.87,0
837.2496,0,0,0.73,0,-0.87,0
837.28293,0,0,0.73,0,-0.87,0
837.31626,0,0,0.73,0,-0.87,0
837.34959,0,0,0.73,0,-0.87,0
837.38292,0,0,0.73,0,-0.87,0
837.41625,0,0,0.71963,0,-0.85963,0
837.44958,0,0,0.70921,0,-0.84921,0
837.48291,0,0,0.69879,0,-0.83879,0
837.51624,0,0,0.68838,0,-0.82838,0
837.54957,0,0,0.67592,0,-0.81592,0
837.5829,0,0,0.65509,0,-0.79509,0
837.61623,0,0,0.63426,0,-0.77426,0
837.64956,0,0,0.61343,0,-0.75343,0
837.68289,0,0,0.5889,0,-0.7326,0
837.71622,0,0,0.55765,0,-0.70765,0
837.74955,0,0,0.53094,0,-0.68094,0
837.78288,0,0,0.50516,0,-0.65516,0
837.81621,0,0,0.47391,0,-0.62928,0
837.84954,0,0,0.44844,0,-0.60267,0
837.88287,0,0,0.42142,0,-0.57142,0
837.9162,0,0,0.39017,0,-0.54678,0
837.94953,0,0,0.35893,0,-0.51893,0
837.98286,0,0,0.33512,0,-0.49512,0
838.01619,0,0,0.30643,0,-0.46643,0
838.04952,0,0,0.27518,0,-0.43518,0
838.08285,0,0,0.25262,0,-0.41262,0
838.11618,0,0,0.22269,0,-0.38269,0
838.14951,0,0,0.19144,0,-0.36096,0
838.18284,0,0,0.17013,0,-0.3302,0
838.21617,0,0,0.1393,0,-0.3093,0
838.2495,0,0,0.11847,0,-0.28847,0
838.28283,0,0,0.09764,0,-0.26764,0
838.31616,0,0,0.07681,0,-0.24681,0
838.34949,0,0,0.05799,0,-0.22799,0
838.38282,0,0,0.04514,0,-0.21757,0
838.41615,0,0,0.02716,0,-0.20716,0
838.44948,0,0,0.01674,0,-0.19674,0
838.48281,0,0,0.00633,0,-0.18633,0
838.51614,0,0,-0.00409,0,-0.17182,0
838.54947,0,0,-0.01451,0,-0.14648,0
838.5828,0,0,-0.02984,0,-0.11523,0
838.61613,0,0,-0.05067,0,-0.08399,0
838.64946,0,0,-0.07151,0,-0.04699,0
838.68279,0,0,-0.09234,0,-0.00533,0
838.71612,0,0,-0.11975,0,0.04292,0
838.74945,0,0,-0.151,0,0.088,0
838.78278,0,0,-0.17483,0,0.13708,0
838.81611,0,0,-0.20349,0,0.18916,0
838.84944,0,0,-0.23474,0,0.24123,0
838.88277,0,0,-0.26599,0,0.29331,0
838.9161,0,0,-0.28816,0,0.34539,0
838.94943,0,0,-0.31848,0,0.39747,0
838.98276,0,0,-0.34973,0,0.44955,0
839.01609,0,0,-0.37097,0,0.4913,0
839.04942,0,0,-0.40148,0,0.53296,0
839.08275,0,0,-0.42231,0,0.57347,0
839.11608,0,0,-0.44157,0,0.60472,0
839.14941,0,0,-0.45397,0,0.63596,0
839.18274,0,0,-0.4724,0,0.66481,0
839.21607,0,0,-0.48282,0,0.68564,0
839.2494,0,0,-0.49323,0,0.70323,0
839.28273,0,0,-0.50365,0,0.71365,0
839.31606,0,0,-0.51407,0,0.72407,0
839.34939,0,0,-0.52896,0,0.73448,0
839.38272,0,0,-0.54979,0,0.7449,0
839.41605,0,0,-0.57062,0,0.75531,0
839.44938,0,0,-0.59146,0,0.77146,0
839.48271,0,0,-0.61229,0,0.79229,0
839.51604,0,0,-0.63312,0,0.81312,0
839.54937,0,0,-0.66092,0,0.83395,0
839.5827,0,0,-0.68478,0,0.85478,0
839.61603,0,0,-0.71342,0,0.87561,0
839.64936,0,0,-0.74467,0,0.89644,0
839.68269,0,0,-0.76727,0,0.91727,0
839.71602,0,0,-0.79716,0,0.93811,0
839.74935,0,0,-0.81894,0,0.95894,0
839.78268,0,0,-0.84965,0,0.97977,0
839.81601,0,0,-0.8709,0,0.9906,0
839.84934,0,0,-0.90215,0,1.01143,0
839.88267,0,0,-0.93226,0,1.03226,0
839.916,0,0,-0.95464,0,1.05309,0
839.94933,0,0,-0.98393,0,1.07393,0
839.98266,0,0,-1.00713,0,1.09476,0
840.01599,0,0,-1.03838,0,1.11559,0
840.04932,0,0,-1.06642,0,1.13642,0
840.08265,0,0,-1.09087,0,1.15725,0
840.11598,0,0,-1.11808,0,1.17808,0
840.14931,0,0,-1.14337,0,1.19891,0
840.18264,0,0,-1.17462,0,1.22462,0
840.21597,0,0,-1.20057,0,1.25057,0
840.2493,0,0,-1.22711,0,1.27141,0
840.28263,0,0,-1.25224,0,1.28612,0
840.31596,0,0,-1.2796,0,1.30307,0
840.34929,0,0,-1.3039,0,1.3239,0
840.38262,0,0,-1.32473,0,1.33737,0
840.41595,0,0,-1.34556,0,1.35556,0
840.44928,0,0,-1.3582,0,1.3682,0
840.48261,0,0,-1.36861,0,1.37861,0
840.51594,0,0,-1.38806,0,1.38903,0
840.54927,0,0,-1.39944,0,1.39944,0
840.5826,0,0,-1.40986,0,1.42958,0
840.61593,0,0,-1.42055,0,1.4611,0
840.64926,0,0,-1.44138,0,1.50276,0
840.68259,0,0,-1.46221,0,1.54553,0
840.71592,0,0,-1.48304,0,1.59913,0
840.74925,0,0,-1.50387,0,1.65969,0
840.78258,0,0,-1.52706,0,1.71412,0
840.81591,0,0,-1.55554,0,1.77384,0
840.84924,0,0,-1.57637,0,1.82911,0
840.88257,0,0,-1.5972,0,1.888,0
840.9159,0,0,-1.62205,0,1.94008,0
840.94923,0,0,-1.64886,0,1.99216,0
840.98256,0,0,-1.66969,0,2.04423,0
841.01589,0,0,-1.68526,0,2.09105,0
841.04922,0,0,-1.70136,0,2.12703,0
841.08255,0,0,-1.71609,0,2.15828,0
841.11588,0,0,-1.72651,0,2.18302,0
841.14921,0,0,-1.73,0,2.19692,0
841.18254,0,0,-1.73734,0,2.21468,0
841.21587,0,0,-1.74,0,2.22,0
841.2492,0,0,-1.74,0,2.22817,0
841.28253,0,0,-1.74,0,2.23,0
841.31586,0,0,-1.74,0,2.23,0
841.34919,0,0,-1.74,0,2.22058,0
841.38252,0,0,-1.74,0,2.21017,0
841.41585,0,0,-1.72975,0,2.1995,0
841.44918,0,0,-1.71933,0,2.178,0
841.48251,0,0,-1.70892,0,2.14676,0
841.51584,0,0,-1.69701,0,2.11401,0
841.54917,0,0,-1.67617,0,2.07235,0
841.5825,0,0,-1.65534,0,2.02836,0
841.61583,0,0,-1.63451,0,1.97628,0
841.64916,0,0,-1.61368,0,1.9242,0
841.68249,0,0,-1.59285,0,1.86855,0
841.71582,0,0,-1.57202,0,1.81005,0
841.74915,0,0,-1.54678,0,1.75797,0
841.78248,0,0,-1.52036,0,1.70107,0
841.81581,0,0,-1.49953,0,1.63858,0
841.84914,0,0,-1.47869,0,1.58173,0
841.88247,0,0,-1.45786,0,1.53572,0
841.9158,0,0,-1.43703,0,1.50055,0
841.94913,0,0,-1.4231,0,1.4624,0
841.98246,0,0,-1.41268,0,1.43537,0
842.01579,0,0,-1.40227,0,1.41454,0
842.04912,0,0,-1.39185,0,1.39371,0
842.08245,0,0,-1.38144,0,1.38144,0
842.11578,0,0,-1.37102,0,1.37102,0
842.14911,0,0,-1.35121,0,1.36061,0
842.18244,0,0,-1.34019,0,1.35019,0
842.21577,0,0,-1.31955,0,1.33955,0
842.2491,0,0,-1.29808,0,1.31872,0
842.28243,0,0,-1.26789,0,1.29789,0
842.31576,0,0,-1.24558,0,1.27706,0
842.34909,0,0,-1.21623,0,1.25623,0
842.38242,0,0,-1.19309,0,1.23539,0
842.41575,0,0,-1.16184,0,1.21456,0
842.44908,0,0,-1.13373,0,1.19373,0
842.48241,0,0,-1.10935,0,1.1729,0
842.51574,0,0,-1.0781,0,1.15207,0
842.54907,0,0,-1.05124,0,1.13124,0
842.5824,0,0,-1.02561,0,1.11041,0
842.61573,0,0,-0.99958,0,1.08958,0
842.64906,0,0,-0.97312,0,1.06874,0
842.68239,0,0,-0.94187,0,1.04791,0
842.71572,0,0,-0.91708,0,1.02708,0
842.74905,0,0,-0.88937,0,1.00625,0
842.78238,0,0,-0.86542,0,0.98542,0
842.81571,0,0,-0.83688,0,0.96459,0
842.84904,0,0,-0.81376,0,0.94376,0
842.88237,0,0,-0.78439,0,0.92293,0
842.9157,0,0,-0.75314,0,0.90209,0
842.94903,0,0,-0.73126,0,0.88126,0
842.98236,0,0,-0.70065,0,0.86043,0
843.01569,0,0,-0.6794,0,0.8396,0
843.04902,0,0,-0.64877,0,0.81938,0
843.08235,0,0,-0.62794,0,0.80794,0
843.11568,0,0,-0.60566,0,0.78711,0
843.14901,0,0,-0.57814,0,0.76814,0
843.18234,0,0,-0.56544,0,0.75544,0
843.21567,0,0,-0.54461,0,0.73731,0
843.249,0,0,-0.52689,0,0.72689,0
843.28233,0,0,-0.51648,0,0.71648,0
843.31566,0,0,-0.50606,0,0.71,0
843.34899,0,0,-0.49564,0,0.70129,0
843.38232,0,0,-0.48523,0,0.68046,0
843.41565,0,0,-0.46962,0,0.65962,0
843.44898,0,0,-0.44879,0,0.63319,0
843.48231,0,0,-0.42796,0,0.59593,0
843.51564,0,0,-0.40713,0,0.55426,0
843.54897,0,0,-0.37945,0,0.50575,0
843.5823,0,0,-0.35547,0,0.46094,0
843.61563,0,0,-0.32696,0,0.41159,0
843.64896,0,0,-0.29571,0,0.35952,0
843.68229,0,0,-0.26446,0,0.30744,0
843.71562,0,0,-0.24214,0,0.25536,0
843.74895,0,0,-0.21197,0,0.20328,0
843.78228,0,0,-0.18072,0,0.1512,0
843.81561,0,0,-0.14965,0,0.09913,0
843.84894,0,0,-0.12823,0,0.04764,0
843.88227,0,0,-0.09799,0,0.00598,0
843.9156,0,0,-0.07716,0,-0.03427,0
843.94893,0,0,-0.05816,0,-0.06551,0
843.98226,0,0,-0.04549,0,-0.09676,0
844.01559,0,0,-0.02733,0,-0.12801,0
844.04892,0,0,-0.01383,0,-0.15617,0
844.08225,0,0,0.0035,0,-0.1735,0
844.11558,0,0,0.01392,0,-0.18392,0
844.14891,0,0,0.02866,0,-0.19866,0
844.18224,0,0,0.04475,0,-0.21475,0
844.21557,0,0,0.06032,0,-0.23032,0
844.2489,0,0,0.08116,0,-0.25116,0
844.28223,0,0,0.10199,0,-0.27199,0
844.31556,0,0,0.12923,0,-0.29282,0
844.34889,0,0,0.15365,0,-0.32047,0
844.38222,0,0,0.18172,0,-0.34448,0
844.41555,0,0,0.21297,0,-0.37297,0
844.44888,0,0,0.23614,0,-0.40422,0
844.48221,0,0,0.26546,0,-0.42697,0
844.51554,0,0,0.29671,0,-0.45671,0
844.54887,0,0,0.31864,0,-0.47864,0
844.5822,0,0,0.3492,0,-0.5092,0
844.61553,0,0,0.38045,0,-0.53045,0
844.64886,0,0,0.41113,0,-0.5617,0
844.68219,0,0,0.43294,0,-0.59196,0
844.71552,0,0,0.46419,0,-0.61419,0
844.74885,0,0,0.49362,0,-0.64362,0
844.78218,0,0,0.51668,0,-0.66668,0
844.81551,0,0,0.54793,0,-0.69793,0
844.84884,0,0,0.57612,0,-0.72612,0
844.88217,0,0,0.60042,0,-0.74695,0
844.9155,0,0,0.62778,0,-0.76778,0
844.94883,0,0,0.64861,0,-0.78861,0
844.98216,0,0,0.66472,0,-0.80944,0
845.01549,0,0,0.68027,0,-0.82514,0
845.04882,0,0,0.69555,0,-0.83555,0
845.08215,0,0,0.70597,0,-0.84597,0
845.11548,0,0,0.71638,0,-0.85638,0
845.14881,0,0,0.72,0,-0.86,0
845.18214,0,0,0.72722,0,-0.86722,0
845.21547,0,0,0.73,0,-0.87,0
845.2488,0,0,0.73,0,-0.87,0
845.28213,0,0,0.73,0,-0.87,0
845.31546,0,0,0.73,0,-0.87,0
845.34879,0,0,0.73,0,-0.87,0
845.38212,0,0,0.73,0,-0.87,0
845.41545,0,0,0.72,0,-0.86,0
845.44878,0,0,0.71946,0,-0.85946,0
845.48211,0,0,0.70904,0,-0.84904,0
845.51544,0,0,0.69863,0,-0.83863,0
845.54877,0,0,0.68643,0,-0.82643,0
845.5821,0,0,0.6678,0,-0.8078,0
845.61543,0,0,0.65476,0,-0.79476,0
845.64876,0,0,0.63393,0,-0.77393,0
845.68209,0,0,0.6131,0,-0.7531,0
845.71542,0,0,0.5884,0,-0.73227,0
845.74875,0,0,0.56144,0,-0.70716,0
845.78208,0,0,0.53591,0,-0.68061,0
845.81541,0,0,0.50466,0,-0.65466,0
845.84874,0,0,0.47894,0,-0.62894,0
845.88207,0,0,0.45217,0,-0.60217,0
845.9154,0,0,0.42092,0,-0.57728,0
845.94873,0,0,0.38968,0,-0.54968,0
845.98206,0,0,0.36562,0,-0.51843,0
846.01539,0,0,0.33718,0,-0.49479,0
846.04872,0,0,0.30593,0,-0.46593,0
846.08205,0,0,0.27469,0,-0.44313,0
846.11538,0,0,0.25229,0,-0.41344,0
846.14871,0,0,0.22219,0,-0.38219,0
846.18204,0,0,0.19095,0,-0.36063,0
846.21537,0,0,0.1697,0,-0.3298,0
846.2487,0,0,0.13897,0,-0.30897,0
846.28203,0,0,0.11814,0,-0.28814,0
846.31536,0,0,0.09731,0,-0.26731,0
846.34869,0,0,0.07824,0,-0.24824,0
846.38202,0,0,0.06564,0,-0.23782,0
846.41535,0,0,0.04741,0,-0.22481,0
846.44868,0,0,0.03699,0,-0.20699,0
846.48201,0,0,0.02658,0,-0.19658,0
846.51534,0,0,0.01616,0,-0.18616,0
846.54867,0,0,0.00574,0,-0.17574,0
846.582,0,0,-0.00467,0,-0.16533,0
846.61533,0,0,-0.01509,0,-0.14474,0
846.64866,0,0,-0.03101,0,-0.11349,0
846.68199,0,0,-0.05184,0,-0.08224,0
846.71532,0,0,-0.07267,0,-0.051,0
846.74865,0,0,-0.0935,0,-0.013,0
846.78198,0,0,-0.11433,0,0.02866,0
846.81531,0,0,-0.14274,0,0.07791,0
846.84864,0,0,-0.16599,0,0.12199,0
846.88197,0,0,-0.19524,0,0.17206,0
846.9153,0,0,-0.22648,0,0.22414,0
846.94863,0,0,-0.25773,0,0.27622,0
846.98196,0,0,-0.27932,0,0.3283,0
847.01529,0,0,-0.31022,0,0.38037,0
847.04862,0,0,-0.34098,0,0.43196,0
847.08195,0,0,-0.36272,0,0.47453,0
847.11528,0,0,-0.39264,0,0.52529,0
847.14861,0,0,-0.41347,0,0.56521,0
847.18194,0,0,-0.43431,0,0.59646,0
847.21527,0,0,-0.45257,0,0.62771,0
847.2486,0,0,-0.46597,0,0.65597,0
847.28193,0,0,-0.4834,0,0.6768,0
847.31526,0,0,-0.49382,0,0.69382,0
847.34859,0,0,-0.50423,0,0.70423,0
847.38192,0,0,-0.51465,0,0.71465,0
847.41525,0,0,-0.52506,0,0.72506,0
847.44858,0,0,-0.54096,0,0.73548,0
847.48191,0,0,-0.55589,0,0.75179,0
847.51524,0,0,-0.57262,0,0.76631,0
847.54857,0,0,-0.59345,0,0.78345,0
847.5819,0,0,-0.62142,0,0.79714,0
847.61523,0,0,-0.64511,0,0.81511,0
847.64856,0,0,-0.66594,0,0.83594,0
847.68189,0,0,-0.69516,0,0.85677,0
847.71522,0,0,-0.72641,0,0.87761,0
847.74855,0,0,-0.74844,0,0.89844,0
847.78188,0,0,-0.7789,0,0.91927,0
847.81521,0,0,-0.80015,0,0.9401,0
847.84854,0,0,-0.83093,0,0.96093,0
847.88187,0,0,-0.85264,0,0.98176,0
847.9152,0,0,-0.88389,0,1.00259,0
847.94853,0,0,-0.91343,0,1.02343,0
847.98186,0,0,-0.93638,0,1.04426,0
848.01519,0,0,-0.96509,0,1.06509,0
848.04852,0,0,-0.98888,0,1.08592,0
848.08185,0,0,-1.02013,0,1.10675,0
848.11518,0,0,-1.04758,0,1.12758,0
848.14851,0,0,-1.07262,0,1.14841,0
848.18184,0,0,-1.09924,0,1.16924,0
848.21517,0,0,-1.12511,0,1.19007,0
848.2485,0,0,-1.15636,0,1.21091,0
848.28183,0,0,-1.18174,0,1.23174,0
848.31516,0,0,-1.20885,0,1.25257,0
848.34849,0,0,-1.2334,0,1.2734,0
848.38182,0,0,-1.26135,0,1.29423,0
848.41515,0,0,-1.28506,0,1.30753,0
848.44848,0,0,-1.30589,0,1.32589,0
848.48181,0,0,-1.32672,0,1.33836,0
848.51514,0,0,-1.33878,0,1.34878,0
848.54847,0,0,-1.35839,0,1.36839,0
848.5818,0,0,-1.36961,0,1.37,0
848.61513,0,0,-1.38003,0,1.38003,0
848.64846,0,0,-1.39044,0,1.39088,0
848.68179,0,0,-1.40086,0,1.41171,0
848.71512,0,0,-1.41127,0,1.43382,0
848.74845,0,0,-1.42337,0,1.46506,0
848.78178,0,0,-1.4421,0,1.50052,0
848.81511,0,0,-1.45504,0,1.55007,0
848.84844,0,0,-1.4788,0,1.59761,0
848.88177,0,0,-1.5067,0,1.65675,0
848.9151,0,0,-1.52753,0,1.71259,0
848.94843,0,0,-1.55254,0,1.77091,0
848.98176,0,0,-1.57919,0,1.82758,0
849.01509,0,0,-1.60002,0,1.88506,0
849.04842,0,0,-1.62086,0,1.93714,0
849.08175,0,0,-1.64169,0,1.98922,0
849.11508,0,0,-1.66252,0,2.03504,0
849.14841,0,0,-1.68335,0,2.0767,0
849.18174,0,0,-1.69709,0,2.11836,0
849.21507,0,0,-1.70751,0,2.14501,0
849.2484,0,0,-1.71792,0,2.17377,0
849.28173,0,0,-1.72834,0,2.18834,0
849.31506,0,0,-1.73,0,2.20751,0
849.34839,0,0,-1.73917,0,2.21,0
849.38172,0,0,-1.74,0,2.21958,0
849.41505,0,0,-1.74,0,2.22,0
849.44838,0,0,-1.74,0,2.22,0
849.48171,0,0,-1.73917,0,2.21917,0
849.51504,0,0,-1.73,0,2.20751,0
849.54837,0,0,-1.72834,0,2.18501,0
849.5817,0,0,-1.71584,0,2.15377,0
849.61503,0,0,-1.69751,0,2.12252,0
849.64836,0,0,-1.68418,0,2.08545,0
849.68169,0,0,-1.66335,0,2.03338,0
849.71502,0,0,-1.64252,0,1.9813,0
849.74835,0,0,-1.62169,0,1.92922,0
849.78168,0,0,-1.60086,0,1.87714,0
849.81501,0,0,-1.57504,0,1.82506,0
849.84834,0,0,-1.54919,0,1.76758,0
849.88167,0,0,-1.52836,0,1.70509,0
849.915,0,0,-1.5013,0,1.64883,0
849.94833,0,0,-1.4767,0,1.59675,0
849.98166,0,0,-1.45587,0,1.54467,0
850.01499,0,0,-1.44252,0,1.50007,0
850.04832,0,0,-1.42421,0,1.46631,0
850.08165,0,0,-1.41169,0,1.44338,0
850.11498,0,0,-1.40127,0,1.41382,0
850.14831,0,0,-1.39086,0,1.40086,0
850.18164,0,0,-1.38044,0,1.39044,0
850.21497,0,0,-1.37003,0,1.38003,0
850.2483,0,0,-1.35922,0,1.36922,0
850.28163,0,0,-1.33839,0,1.34919,0
850.31496,0,0,-1.31756,0,1.33756,0
850.34829,0,0,-1.29673,0,1.31836,0
850.38162,0,0,-1.27589,0,1.30589,0
850.41495,0,0,-1.25259,0,1.28506,0
850.44828,0,0,-1.22135,0,1.26423,0
850.48161,0,0,-1.1934,0,1.2434,0
850.51494,0,0,-1.16885,0,1.22257,0
850.54827,0,0,-1.13761,0,1.20174,0
850.5816,0,0,-1.11091,0,1.18091,0
850.61493,0,0,-1.08511,0,1.16008,0
850.64826,0,0,-1.05924,0,1.13924,0
850.68159,0,0,-1.03262,0,1.11841,0
850.71492,0,0,-1.00137,0,1.09758,0
850.74825,0,0,-0.97675,0,1.07675,0
850.78158,0,0,-0.94888,0,1.05592,0
850.81491,0,0,-0.92509,0,1.03509,0
850.84824,0,0,-0.89638,0,1.01426,0
850.88157,0,0,-0.86514,0,0.99343,0
850.9149,0,0,-0.84259,0,0.97259,0
850.94823,0,0,-0.81264,0,0.95176,0
850.98156,0,0,-0.79093,0,0.93093,0
851.01489,0,0,-0.76015,0,0.9101,0
851.04822,0,0,-0.7389,0,0.88927,0
851.08155,0,0,-0.70844,0,0.86844,0
851.11488,0,0,-0.68641,0,0.84761,0
851.14821,0,0,-0.65678,0,0.82678,0
851.18154,0,0,-0.63392,0,0.80594,0
851.21487,0,0,-0.60511,0,0.78756,0
851.2482,0,0,-0.58428,0,0.77428,0
851.28153,0,0,-0.56345,0,0.75673,0
851.31486,0,0,-0.54631,0,0.74631,0
851.34819,0,0,-0.53589,0,0.73589,0
851.38152,0,0,-0.52096,0,0.72548,0
851.41485,0,0,-0.50506,0,0.71506,0
